This file lists the wavelength (W) in Angstroem and photon flux (F)
in 1E10 m-2 s-1, followed by the line/range identification for the 
specific wavelength group. -------------------- 12/15/94/dkb

     W        F
  183.45     1.5CA XIV    2   .150000
  184.53    43.8FE X      2   .015909
  184.80     2.3FE XI     2   .026409
  185.21    18.2FE VIII B 1   .415009
  186.60     3.2CA XIV    2   .150000
  186.87    23.1 S XI   B 2   .030000
  187.95      .7AR XIV    2   .400000
  188.23     9.7FE XII    2   .050409
  188.31   120.0FE XI     2   .026409
  190.02    42.3FE X      2   .015909
  191.04    10.5FE XII    2   .050409
  191.34     9.0FE XIII B 2   .088109
  192.40    40.0FE XII    2   .050409
  192.82    58.8FE XI     2   .026409
  193.52    65.5FE XII    2   .050409
  195.13   107.0FE XII    2   .050409
  196.52     9.7FE XIII   2   .088109
  196.65     2.9FE XII    2   .050409
  197.44     4.0FE XIII   2   .088109
  198.58     7.1FE XII  B 2   .050409
  200.02    15.0FE XIII   2   .088109
  201.13    25.5FE XIII B 2   .088109
  202.05    39.5FE XIII   2   .088109
  202.64    22.1BLEND     1   .830009
  203.81    19.5FE XIII   2   .088109
  204.25     7.2FE XIII   2   .088109
  204.94     4.9FE XIII   2   .088109
  206.26     1.5UNSPEC'D  1   .830009
  206.38     1.5UNSPEC'D  1   .830009
  207.46     1.5UNSPEC'D  1   .830009
  208.33     1.8 S X    B 2   .025000
  209.63      .9FE XIII   2   .088109
  209.78     1.1UNSPEC'D  1   .830009
  211.32    27.4FE XIV    2   .150009
  212.14     8.0 S XII    2   .070000
  213.78     2.5FE XIII   2   .088109
  214.75     4.3SI VIII   2   .015800
  215.16    14.5 S XII    2   .070000
  216.88    10.0SI VIII B 2   .015800
  218.19    18.5 S XII    2   .070000
  219.13     7.2FE XIV    2   .150009
  220.08    10.3FE XIV    2   .150009
  221.44    17.8 S XII    2   .070000
  221.82      .9FE XIII   2   .088109
  224.74    41.7 S IX   B 2   .015000
  225.12    76.5BLEND     1   .830009
  227.01    41.5SI IX     2   .016000
  227.19      .2FE XV     2   .408009
  227.47    29.5 S XII    2   .050000
  228.70    20.4 S X      2   .020000
  230.65    13.0HE II     1   .415009
  231.55    15.8HE II     1   .415009
  232.60    23.0HE II     1   .415009
  233.84     3.6FE XV     2   .408009
  234.38    33.1BLEND     1   .830009
  237.12     3.9FE XII    2   .0504
  237.20      .2SI XIV    2  1.5
  237.33    19.3HE II     1   .37
  239.87    20.0 S XI     2   .030000
  240.71    16.7FE XIII   2   .088109
  241.74    89.4FE IX     2   .011509
  243.03    87.0HE II     1   .37
  243.78     5.7FE XV     2   .408009
  244.92    58.0FE IX     2   .011509
  245.94     1.0BLEND     1   .830009
  246.21    22.8FE XIII   2   .088109
  246.91    11.7BLEND     1   .830009
  247.18    24.9BLEND     1   .830009
  249.18     1.2NI XVII   2   .900009
  251.10      .8FE XVI    2  1.000009
  251.95    22.8FE XIII   2   .088109
  252.19    16.0FE XIV    2   .150009
  253.78    16.5SI X      2   .035000
  256.32   235.0HE II     1   .37
  256.38    36.3SI X      2   .035000
  256.64    15.0 S XIII   2   .120000
  256.92     2.5FE XV     2   .408009
  257.16    65.7 S X    B 2   .025000
  257.39    17.9FE XIV  B 2   .150009
  258.36    85.0SI X      2   .035000
  259.52    36.2 S X      2   .025000
  261.05    42.0SI X      2   .035000
  262.99     2.0FE XVI    2  1.000009
  264.24    31.2 S X      2   .025000
  264.80    30.0FE XIV    2   .150009
  270.51    25.0FE XIV    2   .150009
  271.99    45.6SI X      2   .035000
  272.64     8.8SI VII    2   .014000
  274.19    50.0FE XIV    2   .150009
  275.35    21.5SI VII    2   .014000
  275.67    17.9SI VII    2   .014000
  276.15     6.1MG VII    2   .008760
  276.84     7.5BLEND     1   .830009
  277.00     3.0BLEND     1   .830009
  277.27    63.0BLEND     1   .830009
  278.40    24.1MG VII  B 2   .008760
  281.41    10.5 S XI     2   .030000
  284.15   100.0FE XV     2   .408009
  285.70    14.4 S XI   G 2   .030000
  289.17    11.8FE XIV    2   .150009
  290.69    30.0SI IX     2   .024000
  291.70    15.0 S XI   G 2   .030000
  292.78    44.0SI IX     2   .024000
  296.19    50.0SI IX     2   .024000
  299.50     8.7 S XII    2   .070000
  303.31   235.0SI XI     2   .120000
  303.78  6000.0HE II     1   .37
  315.02   133.5MG VIII   2   .009640
  316.20   112.5SI VIII   2   .015800
  319.01    17.5NI XV     2   .300000
  319.83   146.3SI VIII   2   .015800
  320.56     4.7NI XVIIIB 2  1.100000
  335.41    34.0FE XVI    2  1.000009
  345.13    96.3SI IX     2   .024000
  345.74    84.0FE X      2   .015909
  347.39   141.0SI X      2   .035000
  349.85    96.3SI IX     2   .024000
  356.01   103.4SI X      2   .035000
  360.80    17.5FE XVI    2  1.000009
  364.48    75.6FE XII    2   .050409
  368.07   739.4MG IX     2   .011040
  399.82    15.6NE VI     1   .481009
  401.14    34.5NE VI     1   .481009
  401.94    91.2NE VI     1   .481009
